,A549_KO1,A549_KO2,A549_KO3,A549_WT1,A549_WT2,A549_WT3
LINC01856,0.1681871533714397,0.3377810172082963,0.05097711203864351,0.30596181427924585,0.11366227593071147,0.17572568020479276
LINC01857,0.07449310068387566,0.07417966381329916,0.05097711203864351,0.20205551977991304,0.029266050784017995,0.09053669387785568
LINC01858,0.0,0.0,0.025713701554296208,0.0,0.0,0.0
LINC01859,0.0,0.0,0.0,0.0,0.0,0.0
LINC01861,0.0,0.0,0.0,0.0,0.0,0.0
LINC01864,0.0,0.09808218098210783,0.025713701554296208,0.11889972564240299,0.08607515027519837,0.09053669387785568
LINC01865,0.0,0.0,0.0,0.0,0.0,0.0
LINC01867,0.0,0.0,0.0,0.0,0.0,0.0
LINC01869,0.09849321593473065,0.09808218098210783,0.1002142718446054,0.09008078356375167,0.11366227593071147,0.060984621216374005
LINC01872,0.0,0.049874449399681144,0.025713701554296208,0.09008078356375167,0.05795020443172968,0.09053669387785568
LINC01873,0.025260834177482955,0.07417966381329916,0.0,0.030656147367772727,0.0,0.0
LINC01874,0.0,0.0,0.0,0.0,0.0,0.0
LINC01875,0.0,0.0,0.0,0.0,0.0,0.0
LINC01876,0.8438752933191311,1.0393103933108438,1.198360760655075,1.4764114181231287,1.354709045101524,1.4473670415399988
LINC01877,0.0500869649004506,0.0,0.0,0.09008078356375167,0.029266050784017995,0.060984621216374005
LINC01878,0.0,0.0,0.0,0.0,0.0,0.0
LINC01879,0.0,0.0,0.0,0.0,0.0,0.0
LINC01880,0.0,0.0,0.0,0.0,0.0,0.0
LINC01881,2.7145872446578245,2.8810077039360102,2.8983933259604377,2.6013343227090244,2.456262213772153,2.762514964168024
LINC01882,0.14532789638456917,0.025152736015146678,0.07580573115563385,0.06067440657597497,0.0,0.03081452416109758
LINC01883,0.025260834177482955,0.0,0.0,0.0,0.0,0.03081452416109758
LINC01884,0.0,0.0,0.0,0.0,0.0,0.0
LINC01886,0.025260834177482955,0.0,0.0,0.06067440657597497,0.0,0.03081452416109758
LINC01887,1.067051648681434,0.7383976310803759,0.7201855570078357,1.0067647390149732,0.8798674085087776,0.6022950336364983
LINC01891,0.0,0.025152736015146678,0.0,0.0,0.029266050784017995,0.03081452416109758
LINC01892,0.0,0.0,0.0,0.0,0.029266050784017995,0.03081452416109758
LINC01893,0.025260834177482955,0.0,0.0,0.0,0.0,0.0
LINC01894,0.0,0.0,0.025713701554296208,0.030656147367772727,0.0,0.0
LINC01895,0.0,0.0,0.0,0.0,0.08607515027519837,0.03081452416109758
LINC01898,0.0,0.0,0.025713701554296208,0.0,0.0,0.03081452416109758
LINC01899,0.0,0.0,0.025713701554296208,0.0,0.0,0.0
LINC01902,0.07449310068387566,0.09808218098210783,0.07580573115563385,0.0,0.14073176500791929,0.060984621216374005
LINC01903,0.0,0.0,0.0,0.0,0.0,0.0
LINC01904,0.0,0.0,0.0,0.0,0.0,0.0
LINC01905,0.0,0.0,0.0,0.0,0.0,0.0
LINC01907,0.0500869649004506,0.025152736015146678,0.0,0.0,0.0,0.060984621216374005
LINC01909,1.9946374544621643,2.2143098865208146,2.2721468264568987,1.5310396968978555,1.3662232585348888,1.5033704245699901
LINC01910,1.773963492881039,1.9179326947388182,1.8438132920478874,1.3605280049275046,1.33140120976287,1.3891015801161268
LINC01913,0.0500869649004506,0.07417966381329916,0.025713701554296208,0.17486602214686636,0.268947341017015,0.11949555476533494
LINC01914,0.3982912367429722,0.6920339665762265,0.46220568680817187,0.7546746286104135,0.40913057205554676,0.6821099679862962
LINC01915,0.025260834177482955,0.025152736015146678,0.0,0.09008078356375167,0.029266050784017995,0.0
LINC01917,0.0,0.0,0.0,0.0,0.0,0.0
LINC01918,0.025260834177482955,0.0,0.025713701554296208,0.0,0.0,0.060984621216374005
LINC01919,0.025260834177482955,0.025152736015146678,0.0,0.06067440657597497,0.0,0.0
LINC01920,0.025260834177482955,0.0,0.025713701554296208,0.06067440657597497,0.029266050784017995,0.03081452416109758
LINC01921,0.0,0.0,0.0,0.0,0.0,0.0
LINC01922,0.0,0.0,0.0,0.0,0.0,0.0
LINC01923,0.0,0.0,0.0,0.0,0.0,0.0
LINC01924,0.23466888509568282,0.09808218098210783,0.0,0.030656147367772727,0.11366227593071147,0.0
LINC01925,0.07449310068387566,0.049874449399681144,0.0,0.0,0.029266050784017995,0.03081452416109758
LINC01926,0.025260834177482955,0.0,0.025713701554296208,0.09008078356375167,0.029266050784017995,0.09053669387785568
LINC01927,0.025260834177482955,0.0,0.0,0.030656147367772727,0.0,0.11949555476533494
LINC01928,0.0,0.025152736015146678,0.025713701554296208,0.0,0.0,0.0
LINC01929,0.025260834177482955,0.025152736015146678,0.0,0.09008078356375167,0.0,0.03081452416109758
LINC01930,0.0,0.025152736015146678,0.025713701554296208,0.0,0.029266050784017995,0.0
LINC01931,0.3390860424437639,0.4159326889134693,0.4432494140746405,0.17486602214686636,0.14073176500791929,0.33235258244931704
LINC01932,0.12210059900644794,0.23373368468221792,0.147826345774065,0.3308097841662069,0.14073176500791929,0.060984621216374005
LINC01933,1.10308684928129,1.0269116446863074,0.8117117804308452,0.9912621277601664,0.5967642356060869,0.8470213620786619
LINC01934,0.09849321593473065,0.21199245930678168,0.124216712644909,0.1471542436118423,0.16730268581980337,0.11949555476533494
LINC01935,0.025260834177482955,0.0,0.0,0.0,0.0,0.03081452416109758
LINC01936,0.0,0.0,0.025713701554296208,0.0,0.0,0.0
LINC01939,0.0,0.0,0.0,0.0,0.0,0.03081452416109758
LINC01940,0.025260834177482955,0.0,0.025713701554296208,0.030656147367772727,0.029266050784017995,0.03081452416109758
LINC01941,0.0,0.0,0.0,0.0,0.0,0.0
LINC01942,1.4116348002064694,1.4913420686218062,1.5301867454591995,2.1493423330106856,2.1246009884271464,2.256415588065917
LINC01944,0.0,0.0,0.0,0.0,0.0,0.0
LINC01945,0.14532789638456917,0.3967880690432504,0.21642193063802784,0.17486602214686636,0.16730268581980337,0.20303968708009468
LINC01946,0.0500869649004506,0.025152736015146678,0.05097711203864351,0.06067440657597497,0.029266050784017995,0.09053669387785568
LINC01947,0.12210059900644794,0.0,0.05097711203864351,0.030656147367772727,0.0,0.0
LINC01948,0.07449310068387566,0.049874449399681144,0.0,0.402884680541802,0.45298649682965153,0.33235258244931704
LINC01949,0.0,0.0,0.0,0.0,0.0,0.0
LINC01950,0.3187984595474375,0.2551521308601868,0.17105582133483666,0.20205551977991304,0.11366227593071147,0.2820095920657412
LINC01951,0.0500869649004506,0.16750169965022466,0.05097711203864351,0.2806783690700692,0.029266050784017995,0.14788455158113867
LINC01953,0.0,0.0,0.0,0.0,0.0,0.0
LINC01954,0.0,0.0,0.0,0.0,0.0,0.0
LINC01957,0.0,0.0,0.0,0.0,0.0,0.0
LINC01959,0.0,0.0,0.0,0.0,0.0,0.0
LINC01960,0.025260834177482955,0.0,0.0,0.09008078356375167,0.11366227593071147,0.03081452416109758
LINC01962,0.07449310068387566,0.0,0.025713701554296208,0.09008078356375167,0.14073176500791929,0.060984621216374005
LINC01963,4.422021759186295,4.575678679301082,4.6679566412696465,4.64695671661679,4.55968161388038,4.649214793130901
LINC01964,0.0,0.0,0.0,0.0,0.0,0.0
LINC01968,0.3187984595474375,0.35771939851928003,0.3030864894853039,0.11889972564240299,0.21901999637352326,0.14788455158113867
LINC01969,0.025260834177482955,0.09808218098210783,0.21642193063802784,0.0,0.029266050784017995,0.0
LINC01970,0.7859357360499493,0.8829920011295701,0.7666743630699945,1.5310396968978555,1.3889796128522143,1.5251769179438985
LINC01972,0.0,0.0,0.0,0.0,0.0,0.0
LINC01973,0.0,0.0,0.0,0.0,0.0,0.0
LINC01975,0.0,0.0,0.025713701554296208,0.0,0.0,0.0
LINC01976,0.0,0.049874449399681144,0.0,0.1471542436118423,0.14073176500791929,0.20303968708009468
LINC01977,0.9266423673628618,0.8829920011295701,0.8977762530569936,0.659804070813201,0.6353425330087774,0.4958854607450943
LINC01978,0.0,0.0,0.0,0.0,0.0,0.0
LINC01979,0.1681871533714397,0.09808218098210783,0.124216712644909,0.5997350839607531,0.6542516034917105,0.5816317508356641
LINC01980,0.1681871533714397,0.23373368468221792,0.124216712644909,0.1471542436118423,0.14073176500791929,0.060984621216374005
LINC01981,0.0,0.0,0.0,0.0,0.0,0.0
LINC01982,0.3788248905171406,0.31756321667778814,0.3239629329446976,0.4261310935823375,0.19339307207012404,0.14788455158113867
LINC01983,0.09849321593473065,0.12159512776707081,0.17105582133483666,0.1471542436118423,0.14073176500791929,0.14788455158113867
LINC01985,0.0,0.025152736015146678,0.025713701554296208,0.030656147367772727,0.05795020443172968,0.060984621216374005
LINC01986,0.0,0.0,0.0,0.0,0.0,0.0
LINC01987,0.0,0.0,0.0,0.0,0.0,0.0
LINC01988,0.0,0.0,0.0,0.0,0.0,0.0
LINC01989,0.0500869649004506,0.025152736015146678,0.0,0.0,0.029266050784017995,0.0
LINC01990,0.0500869649004506,0.12159512776707081,0.17105582133483666,0.0,0.11366227593071147,0.09053669387785568
LINC01991,0.0,0.0,0.0,0.0,0.0,0.03081452416109758
LINC01992,0.07449310068387566,0.025152736015146678,0.0,0.09008078356375167,0.029266050784017995,0.09053669387785568
LINC01993,0.025260834177482955,0.0,0.025713701554296208,0.030656147367772727,0.0,0.0
LINC01994,0.4174984157962257,0.2970580538416232,0.36483083349944895,0.5997350839607531,0.2932776768735749,0.38099792229881246
LINC01995,0.0,0.0,0.0,0.0,0.0,0.0
LINC01996,0.025260834177482955,0.025152736015146678,0.025713701554296208,0.0,0.0,0.03081452416109758
LINC01999,0.0500869649004506,0.0,0.05097711203864351,0.06067440657597497,0.029266050784017995,0.03081452416109758
LINC02000,0.0,0.0,0.0,0.0,0.0,0.0
LINC02001,3.052258302232717,2.938404553323767,3.068856582429914,3.5211233855161472,3.6877150575131568,3.522573816732662
LINC02003,0.12210059900644794,0.18991857702364054,0.23858100476636343,0.09008078356375167,0.14073176500791929,0.060984621216374005
LINC02004,0.12210059900644794,0.14473099945794748,0.1002142718446054,0.1471542436118423,0.14073176500791929,0.14788455158113867
LINC02005,0.1906898515976334,0.12159512776707081,0.124216712644909,0.09008078356375167,0.0,0.060984621216374005
LINC02006,0.5966931296789979,0.23373368468221792,0.46220568680817187,0.5997350839607531,0.34074094584959974,0.2820095920657412
LINC02008,0.8719952238842207,1.0997544355261692,0.6557742700541224,0.7729224403292221,0.3638995787239471,0.6625663712831592
LINC02009,0.025260834177482955,0.0,0.025713701554296208,0.0,0.0,0.0
LINC02010,0.0,0.0,0.0,0.0,0.0,0.0
LINC02011,0.0,0.0,0.0,0.0,0.0,0.0
LINC02012,0.21284694365255194,0.16750169965022466,0.28190351344695475,0.4261310935823375,0.34074094584959974,0.09053669387785568
LINC02014,0.0,0.0,0.0,0.0,0.0,0.0
LINC02015,0.09849321593473065,0.12159512776707081,0.07580573115563385,0.4715295043375447,0.43122517292414914,0.4047190151714516
LINC02016,0.0,0.049874449399681144,0.0,0.030656147367772727,0.029266050784017995,0.0
LINC02017,0.0,0.025152736015146678,0.025713701554296208,0.0,0.0,0.0
LINC02018,1.3022220789173937,1.2985149785035588,1.5301867454591995,1.2734891751670858,1.208855161892812,1.303362326251838
LINC02020,0.025260834177482955,0.0,0.025713701554296208,0.0,0.0,0.0
LINC02021,0.25616566408271896,0.3377810172082963,0.4432494140746405,0.17486602214686636,0.21901999637352326,0.22984616208854952
LINC02022,0.025260834177482955,0.025152736015146678,0.0,0.030656147367772727,0.0,0.0
LINC02024,0.09849321593473065,0.0,0.025713701554296208,0.0,0.08607515027519837,0.0
LINC02025,0.0,0.0,0.0,0.0,0.029266050784017995,0.0
LINC02026,1.7589831429078984,1.9179326947388182,1.8510229046822984,1.8982189954197402,1.7645421300967925,1.7731264439373173
LINC02027,0.3187984595474375,0.4348265824432187,0.4045728695094502,0.3552370261062547,0.4744244489069753,0.5606682083771544
LINC02028,0.09849321593473065,0.07417966381329916,0.05097711203864351,0.06067440657597497,0.029266050784017995,0.060984621216374005
LINC02029,0.0,0.0,0.0,0.0,0.0,0.0
LINC02032,0.0,0.0,0.0,0.0,0.0,0.0
LINC02033,0.0,0.0,0.0,0.0,0.0,0.03081452416109758
LINC02035,3.663991566698065,3.8268598896681216,3.851341636594428,3.2904136602964944,3.185021161354195,3.2939890716601643
LINC02036,0.0500869649004506,0.0,0.025713701554296208,0.06067440657597497,0.029266050784017995,0.0
LINC02037,0.0,0.025152736015146678,0.0,0.0,0.0,0.0
LINC02038,0.0500869649004506,0.09808218098210783,0.025713701554296208,0.06067440657597497,0.21901999637352326,0.14788455158113867
LINC02039,0.0,0.0,0.0,0.0,0.0,0.0
LINC02041,0.7560693469376863,0.9501944778848221,0.9389567228114785,1.0372789833737852,0.7627793994907781,0.8296015995840432
LINC02042,0.0,0.0,0.0,0.0,0.0,0.03081452416109758
LINC02043,1.270883659996931,1.3591163625918201,1.2207968295526117,2.0330281043112053,1.9365949778952047,1.9447509882319394
LINC02044,0.0500869649004506,0.12159512776707081,0.05097711203864351,0.0,0.029266050784017995,0.0
LINC02046,0.23466888509568282,0.14473099945794748,0.147826345774065,0.11889972564240299,0.029266050784017995,0.09053669387785568
LINC02049,0.0500869649004506,0.025152736015146678,0.025713701554296208,0.0,0.0,0.0
LINC02050,0.12210059900644794,0.025152736015146678,0.0,0.06067440657597497,0.029266050784017995,0.03081452416109758
LINC02052,0.12210059900644794,0.09808218098210783,0.07580573115563385,0.0,0.0,0.060984621216374005
LINC02053,0.0,0.0,0.0,0.0,0.0,0.0
LINC02054,0.025260834177482955,0.12159512776707081,0.025713701554296208,0.20205551977991304,0.08607515027519837,0.09053669387785568
LINC02055,1.665679668432688,1.277735313990195,1.0307058095346082,1.2862494341486157,1.2467241602857067,1.1574046578784505
LINC02056,0.09849321593473065,0.07417966381329916,0.28190351344695475,0.11889972564240299,0.08607515027519837,0.060984621216374005
LINC02057,1.3328942080146515,1.1577675818865054,1.0928429334388499,0.975591120629801,0.9272780429282717,0.9634034049324042
LINC02059,0.0,0.0,0.0,0.0,0.0,0.0
LINC02060,0.0,0.0,0.0,0.0,0.0,0.0
LINC02062,0.3982912367429722,0.6112880807548812,0.6224571083249455,0.6200372484558752,0.268947341017015,0.4510222392463208
LINC02064,0.0,0.025152736015146678,0.0,0.0,0.0,0.0
LINC02065,0.12210059900644794,0.2551521308601868,0.124216712644909,0.228742059635171,0.21901999637352326,0.35688027291987945
LINC02067,8.304166319600224,8.172522975197932,8.25490082589873,8.28402310299473,8.436835044919787,8.205920632346048
LINC02068,0.025260834177482955,0.025152736015146678,0.05097711203864351,0.030656147367772727,0.029266050784017995,0.03081452416109758
LINC02069,0.0,0.025152736015146678,0.025713701554296208,0.030656147367772727,0.0,0.03081452416109758
LINC02070,0.0,0.0,0.0,0.0,0.0,0.0
LINC02071,0.25616566408271896,0.2970580538416232,0.19391718801933186,0.1471542436118423,0.21901999637352326,0.14788455158113867
LINC02072,0.0500869649004506,0.025152736015146678,0.0,0.06067440657597497,0.0,0.060984621216374005
LINC02073,0.7255715759407187,0.660275836946402,0.7043503242986441,0.17486602214686636,0.11366227593071147,0.09053669387785568
LINC02075,0.025260834177482955,0.0,0.0,0.0,0.0,0.0
LINC02076,0.9921631451295728,1.2985149785035588,0.9920969667587513,1.6143579341426377,1.3431021963955594,1.4587429869495852
LINC02077,0.0,0.0,0.025713701554296208,0.030656147367772727,0.029266050784017995,0.0
LINC02078,0.025260834177482955,0.049874449399681144,0.147826345774065,0.2806783690700692,0.19339307207012404,0.2561636229506376
LINC02079,0.0,0.0,0.0,0.0,0.0,0.0
LINC02080,0.025260834177482955,0.049874449399681144,0.07580573115563385,0.030656147367772727,0.0,0.11949555476533494
LINC02081,0.3590922873331755,0.23373368468221792,0.28190351344695475,0.25494391192204036,0.2932776768735749,0.20303968708009468
LINC02082,0.025260834177482955,0.0,0.0,0.0,0.0,0.0
LINC02085,0.3590922873331755,0.377385978844844,0.3030864894853039,0.09008078356375167,0.029266050784017995,0.060984621216374005
LINC02087,0.0500869649004506,0.025152736015146678,0.0,0.0,0.029266050784017995,0.0
LINC02088,0.9266423673628618,0.8268810438021454,0.6883393510105924,0.6985040900173807,0.780099385738185,0.881242305730712
LINC02089,0.0,0.025152736015146678,0.0,0.09008078356375167,0.0,0.0
LINC02090,0.0,0.0,0.0,0.0,0.029266050784017995,0.0
LINC02091,0.0,0.049874449399681144,0.0,0.06067440657597497,0.14073176500791929,0.060984621216374005
LINC02092,0.0,0.0,0.0,0.0,0.0,0.0
LINC02093,0.0,0.0,0.0,0.030656147367772727,0.0,0.0
LINC02097,0.0,0.0,0.0,0.0,0.0,0.0
LINC02098,0.0500869649004506,0.0,0.025713701554296208,0.0,0.0,0.03081452416109758
LINC02099,0.0,0.18991857702364054,0.1002142718446054,0.17486602214686636,0.08607515027519837,0.17572568020479276
LINC02101,0.0,0.0,0.0,0.0,0.029266050784017995,0.03081452416109758
LINC02102,0.0500869649004506,0.025152736015146678,0.05097711203864351,0.228742059635171,0.05795020443172968,0.2820095920657412
LINC02103,0.0,0.0,0.0,0.3552370261062547,0.4744244489069753,0.22984616208854952
LINC02104,0.0,0.0,0.0,0.0,0.0,0.0
LINC02105,0.12210059900644794,0.09808218098210783,0.124216712644909,0.09008078356375167,0.0,0.060984621216374005
LINC02106,0.0,0.0,0.0,0.0,0.0,0.0
LINC02107,0.1681871533714397,0.18991857702364054,0.2604048687705511,0.3792575508011399,0.19339307207012404,0.20303968708009468
LINC02108,0.21284694365255194,0.16750169965022466,0.1002142718446054,0.20205551977991304,0.11366227593071147,0.17572568020479276
LINC02109,0.025260834177482955,0.0,0.0,0.0,0.0,0.03081452416109758
LINC02110,0.0,0.0,0.0,0.0,0.0,0.0
LINC02111,0.07449310068387566,0.12159512776707081,0.19391718801933186,0.17486602214686636,0.0,0.09053669387785568
LINC02112,0.12210059900644794,0.14473099945794748,0.17105582133483666,0.228742059635171,0.14073176500791929,0.14788455158113867
LINC02113,0.1906898515976334,0.12159512776707081,0.07580573115563385,0.0,0.0,0.09053669387785568
LINC02114,0.0,0.0,0.0,0.0,0.0,0.0
LINC02115,0.0,0.025152736015146678,0.025713701554296208,0.0,0.0,0.0
LINC02116,0.0,0.0,0.0,0.0,0.0,0.0
LINC02118,0.0,0.049874449399681144,0.025713701554296208,0.0,0.05795020443172968,0.0
LINC02119,0.0,0.0,0.0,0.0,0.0,0.0
LINC02120,0.4174984157962257,0.12159512776707081,0.21642193063802784,0.030656147367772727,0.029266050784017995,0.0
LINC02121,0.0,0.0,0.0,0.0,0.0,0.0
LINC02123,0.0,0.0,0.0,0.0,0.0,0.0
LINC02124,0.0,0.0,0.0,0.0,0.0,0.0
LINC02125,0.0,0.0,0.0,0.0,0.0,0.0
LINC02126,0.0,0.0,0.0,0.0,0.0,0.0
LINC02127,0.0,0.025152736015146678,0.0,0.0,0.029266050784017995,0.0
LINC02130,0.1906898515976334,0.0,0.1002142718446054,0.09008078356375167,0.08607515027519837,0.060984621216374005
LINC02133,0.14532789638456917,0.2970580538416232,0.07580573115563385,0.09008078356375167,0.11366227593071147,0.060984621216374005
LINC02134,0.0,0.0,0.025713701554296208,0.0,0.0,0.0
LINC02135,0.0,0.0,0.025713701554296208,0.0,0.0,0.0
LINC02136,0.14532789638456917,0.3377810172082963,0.1002142718446054,0.17486602214686636,0.11366227593071147,0.14788455158113867
LINC02138,0.0,0.025152736015146678,0.025713701554296208,0.06067440657597497,0.05795020443172968,0.0
LINC02139,0.0,0.0,0.0,0.0,0.0,0.0
LINC02140,0.0,0.0,0.0,0.0,0.0,0.0
LINC02141,1.067051648681434,1.1232403643200668,1.0683082908568642,1.1532643926501427,1.0321957280080036,0.9473412504552551
LINC02143,0.0,0.0,0.0,0.06067440657597497,0.0,0.03081452416109758
LINC02145,0.07449310068387566,0.025152736015146678,0.07580573115563385,0.11889972564240299,0.16730268581980337,0.11949555476533494
LINC02146,0.0,0.0,0.0,0.0,0.0,0.0
LINC02147,0.6785809298783986,0.4159326889134693,0.46220568680817187,0.2806783690700692,0.31720448950482427,0.3074006665893327
LINC02148,0.0,0.0,0.025713701554296208,0.030656147367772727,0.0,0.0
LINC02149,0.0500869649004506,0.025152736015146678,0.0,0.0,0.0,0.03081452416109758
LINC02150,0.025260834177482955,0.049874449399681144,0.07580573115563385,0.06067440657597497,0.0,0.11949555476533494
LINC02153,0.0,0.0,0.0,0.0,0.0,0.0
LINC02154,0.1906898515976334,0.2970580538416232,0.19391718801933186,0.06067440657597497,0.14073176500791929,0.0
LINC02155,0.0,0.0,0.025713701554296208,0.0,0.029266050784017995,0.0
LINC02156,0.0,0.0,0.0,0.0,0.0,0.0
LINC02158,0.12210059900644794,0.09808218098210783,0.07580573115563385,0.0,0.029266050784017995,0.0
LINC02159,0.0,0.025152736015146678,0.0,0.0,0.0,0.0
LINC02160,0.0,0.0,0.0,0.0,0.0,0.03081452416109758
LINC02162,0.0,0.0,0.0,0.0,0.0,0.0
LINC02167,0.5797426637175798,0.31756321667778814,0.36483083349944895,0.0,0.11366227593071147,0.0
LINC02168,0.0,0.0,0.0,0.0,0.0,0.0
