,meanTumor,meanControl,log2FC,pvalue
ADCY6,5.544433578487788,5.816865115592143,-0.27243153710435486,0.06350514827702494
ADCY7,5.681458727988011,5.680842694263564,0.0006160337244471847,0.9873378107480831
ADCY8,0.7463370970954398,1.2063792612181496,-0.4600421641227098,0.07084569420421483
ADCY9,5.02220271321764,5.958382407241295,-0.9361796940236555,0.001733239457320945
ADCYAP1,0.0,0.0,0.0,1.0
ADCYAP1R1,0.049980707150065876,0.02897510221586484,0.021005604934201037,0.5438273396454952
ADD1,7.455113216515922,7.171966738240471,0.2831464782754516,0.05018280864403924
ADD2,6.776008314780279,6.886728734024208,-0.11072041924392906,0.23097378988019093
ADD3,5.180207186462092,4.986424325431875,0.19378286103021747,0.17786404077644336
ADD3-AS1,0.12118340859236942,0.10248743795880068,0.018695970633568745,0.7433597842948615
ADGB,3.582632762843843,3.158477761874676,0.4241550009691668,0.2952264687023234
ADGRA1,0.0,0.044970228679996484,-0.044970228679996484,0.10338206580485766
ADGRA1-AS1,0.0,0.0,0.0,1.0
ADGRA2,3.966110305114994,2.833482341607456,1.132627963507538,0.014883951863269984
ADGRA3,6.181993137621804,6.191499790933987,-0.009506653312183033,0.9079727599096225
ADGRB1,1.362991562774785,1.2217272332239602,0.1412643295508249,0.32388462769764037
ADGRB2,4.499756760195936,4.202082515832789,0.29767424436314727,0.1177520386237423
ADGRB3,0.7541474444566211,0.5929499007672813,0.1611975436893398,0.4391816927899934
ADGRD1,1.0709064742403656,1.1451946269318043,-0.07428815269143874,0.6599131209417239
ADGRD1-AS1,0.0,0.0,0.0,1.0
ADGRE1,3.425578399134821,3.6476585956078615,-0.22208019647304056,0.21790705541077088
ADGRE2,2.179678794739896,2.8425137039076853,-0.6628349091677892,0.034392964029736295
ADGRE3,9.146458494376514,8.6534907022698,0.4929677921067146,0.037623445835314136
ADGRE4P,0.012576368007573339,0.07337477842558666,-0.06079841041801333,0.07662341604271007
ADGRE5,5.705555637687121,6.505836199805204,-0.8002805621180826,0.016247656479912595
ADGRF1,0.0,0.015328073683886364,-0.015328073683886364,0.42264973081037427
ADGRF2,0.6443635481276122,0.15779889357739282,0.48656465455021936,0.010656387872162606
ADGRF3,0.43548732393380374,0.8695913517200328,-0.43410402778622903,0.08418445535867192
ADGRF4,5.467409115072687,3.298554362562242,2.168854752510445,0.0004117491833001877
ADGRF5,0.024937224699840572,0.07401549399774067,-0.0490782692979001,0.23985849988447006
ADGRG1,7.551283593430325,6.258340506156781,1.2929430872735441,0.013725444594336781
ADGRG2,3.9729649135735983,5.546020605508752,-1.5730556919351537,0.0006567641209548081
ADGRG3,0.0858410463337607,0.2874545776481304,-0.2016135313143697,0.03763887323934827
ADGRG4,0.12028215049865727,0.058365648821485545,0.06191650167717173,0.4991691246813901
ADGRG5,0.2549524987470876,0.15779889357739282,0.09715360516969476,0.16590681843143934
ADGRG6,8.54856667833877,7.934650115022818,0.6139165633159509,0.03941211414044636
ADGRG7,0.9210540005221652,0.37023842267727985,0.5508155778448853,0.06403064677518061
ADGRL1,1.4519591975841464,1.8525809333583174,-0.40062173577417104,0.026914750212136226
ADGRL2,1.0966569143444644,4.625572899918289,-3.528915985573825,0.001218113785347088
ADGRL3,1.6296609539044746,1.3916108225929247,0.23805013131154995,0.2773316367620054
ADGRL3-AS1,1.8336713569700867,1.5281590725039338,0.30551228446615286,0.4399527398595253
ADGRL4,0.012630417088741477,0.02996109907589536,-0.017330681987153883,0.3041926673585835
ADGRV1,1.0096750960073422,1.1047252612476703,-0.09505016524032817,0.5013422233717736
ADH1A,0.0,0.0,0.0,1.0
ADH1B,0.0250434824502253,0.0,0.0250434824502253,0.42264973081037427
ADH1C,0.30712220909668114,0.085693956187846,0.22142825290883514,0.09969596863808672
ADH4,0.0,0.0,0.0,1.0
ADH5,7.184108948337533,6.943262959514244,0.24084598882328923,0.0004406303364585879
ADH6,0.0,0.0,0.0,1.0
ADH7,0.11004417185090073,0.044970228679996484,0.06507394317090426,0.07922822084828096
ADHFE1,1.1220013415069343,1.092976361728979,0.029024979777955373,0.7996815286902618
ADI1,6.728112067360815,6.611161373666519,0.11695069369429589,0.03750637768847287
ADIG,0.012630417088741477,0.015328073683886364,-0.002697656595144886,0.9043980225439349
ADIPOQ,0.012630417088741477,0.0,0.012630417088741477,0.42264973081037427
ADIPOQ-AS1,0.0,0.0,0.0,1.0
ADIPOR1,6.75153249033484,7.021083446567106,-0.26955095623226555,0.022136896731376997
ADIPOR2,7.533245855781489,7.53779840266479,-0.0045525468833007565,0.9192378573606811
ADIRF,1.3798188677299978,1.569754954004099,-0.18993608627410108,0.08908853263781016
ADK,5.294983506143134,5.2748049306840095,0.02017857545912438,0.5403729641802342
ADM,5.165546329449764,6.3661739659219245,-1.2006276364721602,0.0008617605942546481
ADM2,1.0945427094467883,1.3408122148609942,-0.2462695054142059,0.2560692764792842
ADM5,2.394977540973658,2.8427160190925846,-0.44773847811892686,0.025445279929223324
ADNP,7.452383375497259,7.320871614949051,0.13151176054820812,0.22917068650122882
ADNP-AS1,0.834584939720316,0.7844012012876971,0.05018373843261892,0.48627161835263966
ADNP2,6.023841970185501,5.822492835902677,0.20134913428282353,0.036814791887044555
ADO,5.831947901871502,5.233935680464381,0.5980122214071217,0.0272299446604732
ADORA1,0.6109259712185473,1.0806137095205006,-0.4696877383019533,0.052494861644861675
ADORA2A,0.0,0.0,0.0,1.0
ADORA2A-AS1,0.0863364398740149,0.059312305503852324,0.02702413437016258,0.15779101794507094
ADORA2B,2.3348093122419202,4.067974639139495,-1.7331653268975744,0.0007299571597718639
ADORA3,0.0,0.0,0.0,1.0
ADPGK,7.025267245987916,7.06131780457911,-0.036050558591194104,0.23496775880124146
ADPGK-AS1,0.22810630722700534,0.21106756585264752,0.01703874137435782,0.9082853741427637
ADPRH,3.3894623364733594,2.780576679764244,0.6088856567091154,0.012647158984091404
ADPRHL1,3.6752811237993535,4.442867007484392,-0.7675858836850389,0.015837831312330998
ADPRHL2,4.434251182491508,4.452359672611436,-0.018108490119928433,0.9240611793167859
ADPRM,3.3230090134005295,2.765455299965536,0.5575537134349933,0.031062390255843075
ADRA1A,0.012630417088741477,0.014633025392008997,-0.00200260830326752,0.9269391630728945
ADRA1B,4.467360911645267,5.475042184788675,-1.0076812731434082,0.0015288747535030494
ADRA1D,2.5596204787080135,2.373549171846227,0.1860713068617863,0.2689728901793167
ADRA2A,0.0250434824502253,0.07036588250395964,-0.04532240005373434,0.6056861941322883
ADRA2B,0.07342798097227687,0.0721592116492421,0.0012687693230347685,0.9858910330173235
ADRA2C,2.948358176531327,3.121713089991193,-0.17335491345986576,0.5616468673080287
ADRB1,1.5848745420561492,1.5458223982117423,0.03905214384440692,0.5545066054090401
ADRB2,0.9892625098332066,0.46187414084128503,0.5273883689919217,0.033969198149144966
ADRB3,0.0,0.0,0.0,1.0
ADRM1,6.823244511867561,7.031405237593029,-0.2081607257254685,0.3099797566811703
ADSL,6.914890228989927,6.766495984381451,0.14839424460847628,0.13658443155787622
ADSS,6.809146957230821,6.652907047273151,0.15623990995767034,0.23080025276488447
ADSSL1,2.7971589173325215,2.961779745976719,-0.16462082864419747,0.2951224037770801
ADTRP,1.0751388471326386,0.7673870071742992,0.30775183995833943,0.07147065653301658
AEBP1,0.12161210769633907,0.19772429592501856,-0.07611218822867949,0.08368708257462153
AEBP2,6.492761396152829,6.1619010312510705,0.33086036490175896,0.19872790609978028
AEN,6.999764410252822,6.994590111194954,0.005174299057867593,0.9622870376268972
AES,7.071465862265713,7.402925805873395,-0.3314599436076824,0.039315347819685556
AFAP1,5.655616158706643,4.707577870716664,0.9480382879899789,0.0007182194052334473
AFAP1-AS1,0.20108529237295375,0.10255222402178599,0.09853306835116776,0.2196403817389156
AFAP1L1,4.593146965320876,4.009313527582087,0.5838334377387886,0.004873037738281879
AFAP1L2,5.79027219685393,4.432047355592035,1.3582248412618956,0.00039367159511857465
AFDN,6.503098679084095,6.213874524750553,0.2892241543335423,0.11875770116611281
AFDN-DT,0.1448011493283363,0.07337477842558666,0.07142637090274963,0.11097911339114848
AFF1,6.768935852530596,6.615419054656069,0.1535167978745271,0.16068120830373392
AFF1-AS1,1.7991606756278822,1.9079752214460384,-0.1088145458181562,0.6575633470123348
AFF2,0.32754106627131624,0.3711432709344093,-0.04360220466309306,0.6860412707989506
AFF3,0.4071432424197381,0.4064117102401351,0.0007315321796029783,0.9767820500343558
AFF4,7.328009962323223,7.252251457383834,0.07575850493938852,0.6640154407063494
AFG1L,2.7681826418365354,2.6470400911053757,0.12114255073115965,0.2913226875019436
AFG3L1P,5.255713643446296,5.320370039904886,-0.06465639645858978,0.5093661212221713
AFG3L2,6.315943689020042,6.2853233687437235,0.030620320276318225,0.37717875247389343
AFM,0.0,0.014633025392008997,-0.014633025392008997,0.42264973081037427
AFMID,4.843531900587114,4.940941181035843,-0.09740928044872899,0.545189259975079
AFP,0.5527481372606173,0.11540627428583547,0.43734186297478184,0.007087113139871269
AFTPH,6.088869403545903,6.0422755009672935,0.046593902578609736,0.6939497150953501
AGA,4.706892376872384,4.271521893842246,0.4353704830301375,0.02638773365238246
AGAP1,6.641419416041059,6.740479931984515,-0.09906051594345566,0.06440397555604768
AGAP1-IT1,0.0,0.0,0.0,1.0
AGAP11,1.5506002029553105,1.253722140631579,0.2968780623237315,0.04630225509325583
AGAP12P,3.879841156997016,3.5381191916103543,0.3417219653866619,0.06561826755676099
AGAP2,1.0591990298045317,1.0853825692193502,-0.026183539414818435,0.26431751879959453
AGAP2-AS1,0.0,0.0,0.0,1.0
AGAP3,5.872345656363935,5.92390689795879,-0.051561241594854756,0.6435109436106534
AGAP4,4.462912073225354,4.213216928410324,0.2496951448150302,0.24549539798260914
AGAP5,3.257612058533722,2.9398677983111963,0.31774426022252555,0.09516461154767039
AGAP6,4.08859839715617,4.057782697076208,0.030815700079962483,0.8171726101990818
AGAP7P,0.0,0.0,0.0,1.0
AGAP9,5.299883120434898,4.864494115368125,0.4353890050667726,0.05052866934848365
AGBL1,0.7150332208153081,0.5365118726427633,0.17852134817254472,0.24478099481180612
AGBL1-AS1,0.0,0.0,0.0,1.0
AGBL2,1.7489051032592813,1.9106540953715168,-0.16174899211223548,0.36807135787699197
AGBL3,2.632826243679384,2.4417379027310107,0.19108834094837324,0.41441832381374366
AGBL4,1.0886798569971816,1.065180810443822,0.02349904655335955,0.9057497029662441
AGBL4-IT1,0.0,0.0,0.0,1.0
AGBL5,5.991287986743702,6.19184425742287,-0.2005562706791686,0.12533888347296113
AGBL5-AS1,0.049720248995391056,0.058365648821485545,-0.00864539982609449,0.8368182931471153
AGER,4.475787566441875,4.268876617024301,0.20691094941757449,0.19814250165393005
AGFG1,7.785775086984932,7.891659512545283,-0.10588442556035105,0.46273574855653155
AGFG2,4.513098257754123,5.251150591184329,-0.7380523334302058,0.0034035187704183167
AGGF1,6.279852310257721,5.966002943945188,0.3138493663125326,0.12355728824760022
AGK,5.936453803296539,5.781755202659854,0.15469860063668506,0.027676349748912147
AGL,5.533982931060937,5.12792270799754,0.4060602230633972,0.16167091845231377
AGMAT,4.336879661518541,4.123417630000805,0.2134620315177358,0.12194147772824421
AGMO,3.163074773802694,1.8047918627566237,1.3582829110460701,0.004785933154443797
AGO1,5.7670084477238035,5.7487525167511935,0.018255930972610024,0.6030553516728941
AGO2,6.634387232024166,6.908958858134143,-0.2745716261099762,0.0772103739155224
AGO3,4.3512352206085065,4.0883623558417,0.2628728647668064,0.14031220220057403
AGO4,3.969262003438791,3.804673812852986,0.1645881905858051,0.22836596206783097
AGPAT1,8.501374126781435,8.758650093531603,-0.25727596675016784,0.1724624441153818
AGPAT2,5.3660836120001,6.222561770807012,-0.8564781588069117,0.05136829239693107
AGPAT3,6.4370275538585595,6.545220948287293,-0.10819339442873321,0.22213353424634016
AGPAT4,3.598403035436922,3.12336161521415,0.4750414202227722,0.03380006334712482
AGPAT4-IT1,0.0,0.0,0.0,1.0
AGPAT5,6.847559541936543,6.64694352412441,0.20061601781213323,0.2941582299062262
AGPS,7.713831206906912,7.190255636550134,0.5235755703567779,0.06556938397597327
AGR2,3.25832517288613,6.6374541175543555,-3.3791289446682256,0.0002712862880369563
AGR3,0.4068257364801796,0.37166779154358087,0.03515794493659874,0.6238593182340256
AGRN,8.07467115707291,8.246153423492736,-0.1714822664198259,0.34201654807233894
AGRP,0.0250434824502253,0.045040391781875834,-0.019996909331650534,0.735401301583595
AGT,0.6558446734268022,0.22388102800434712,0.4319636454224551,0.08006850575769364
AGTPBP1,5.802595202457637,5.643292001183562,0.15930320127407427,0.22637357318544885
AGTR1,2.1730962266110625,0.7393017378777829,1.4337944887332796,0.00343066576847483
AGTR2,0.0250434824502253,0.0,0.0250434824502253,0.42264973081037427
AGTRAP,5.149903678775196,5.418023067166098,-0.2681193883909021,0.3129010061470856
AGXT,0.0,0.0,0.0,1.0
AGXT2,0.23399953725636935,0.3362207578055395,-0.10222122054917016,0.06945714204669283
AHCTF1,7.526627685870716,7.482515950510891,0.04411173535982549,0.7155104335283431
AHCTF1P1,4.757553692093598,4.634050251004401,0.12350344108919753,0.19905748499934128
AHCY,8.34776957091584,8.65533827795619,-0.30756870704034966,0.12198495013605495
AHCYL1,7.736601662791453,7.93396468458202,-0.19736302179056686,0.05053503277786929
AHCYL2,5.6161073787794304,5.568794534301272,0.04731284447815831,0.33620313159315907
AHDC1,4.612499761216609,5.225856185325689,-0.6133564241090799,0.01278564564071173
AHI1,5.389713053552093,5.177905078992193,0.21180797455989975,0.3279574418121587
AHNAK,8.601694890439362,9.566564656257231,-0.9648697658178698,0.0024370441904946207
AHNAK2,8.922138751664948,9.873700933907827,-0.9515621822428795,0.0007590840539165171
AHR,5.542133568402679,6.137601016621343,-0.5954674482186633,0.12412446476421783
AHRR,2.3895800549022708,3.47256615479078,-1.082986099888509,0.0056265661989110035
AHSA1,7.688612428587733,8.046700740774156,-0.3580883121864229,0.018800358720907226
AHSA2P,5.807819796976935,5.486992722515965,0.32082707446097025,0.18953695411381405
AHSG,0.025206785096314816,0.29784242888582,-0.2726356437895052,0.023875161887090633
AHSP,0.012630417088741477,0.0,0.012630417088741477,0.42264973081037427
AICDA,0.13299745779247765,0.15779889357739282,-0.02480143578491517,0.5854185119617319
AIDA,7.560153585971033,7.184187070616362,0.37596651535467096,0.07427709900620531
AIF1,0.0,0.08365134290990169,-0.08365134290990169,0.42264973081037427
AIF1L,1.8508350870268362,2.747733149328151,-0.8968980623013147,0.0028364112330563442
AIFM1,6.800914516648909,7.172617945468725,-0.3717034288198162,0.013608561689974536
AIFM2,5.940486361110439,6.50344613519777,-0.5629597740873304,0.0194618011687688
AIFM3,2.135147082432389,2.2137082537097212,-0.07856117127733242,0.6843531480676608
AIG1,4.712890228497472,4.314549592264509,0.39834063623296334,0.007378306095432457
AIM2,0.025206785096314816,0.015328073683886364,0.009878711412428453,0.5853138959738411
AIMP1,6.15341964199338,6.152564235634189,0.0008554063591903471,0.9923286647304885
AIMP2,5.389162133969836,5.469320798208928,-0.08015866423909213,0.014022329281088788
AIP,5.330979148239395,5.389340537977549,-0.0583613897381543,0.7931074034987999
AIPL1,0.012630417088741477,0.0,0.012630417088741477,0.42264973081037427
AIRE,0.0,0.0,0.0,1.0
AIRN,0.0,0.0,0.0,1.0
AJAP1,0.09814013140987354,0.05967341717388483,0.038466714235988714,0.4251082019084549
AJM1,1.959286297050562,2.6240159968480805,-0.6647296997975185,0.017384927465347345
AJUBA,7.554366070247739,6.841748838780738,0.712617231467001,0.0010100404609356237
AK1,4.942360419930321,5.159507105679729,-0.21714668574940799,0.2317128375090276
AK2,7.408346642458248,7.536774890661281,-0.12842824820303278,0.04680113012617196
AK3,6.7926536358119005,6.359892572889624,0.43276106292227645,0.09158485586275728
AK4,5.710162704832898,5.890271597600005,-0.18010889276710706,0.004155732197740137
AK5,4.187453640114204,3.8980746634804224,0.28937897663378154,0.02622795237415827
AK6,4.653346935609118,4.470858248576962,0.18248868703215582,0.46376379698138925
AK7,3.4966101120607807,3.8383954115835133,-0.3417852995227326,0.041332795734274314
AK8,1.6832252629516535,1.664795834898993,0.018429428052660457,0.6001074761381696
AK9,2.698181605880327,2.7266976337512325,-0.028516027870905347,0.7567709421846462
AKAIN1,0.025206785096314816,0.015328073683886364,0.009878711412428453,0.5853138959738411
AKAP1,6.93402288775116,7.126019835857999,-0.19199694810683887,0.013761658226816686
AKAP10,6.186249434771981,6.1967008568499615,-0.010451422077980332,0.8163598426213137
AKAP11,6.521722649901816,6.237765144142839,0.2839575057589778,0.28694889543288393
AKAP12,8.331376434792915,8.754878692916957,-0.4235022581240422,0.09870855981127662
AKAP13,6.884220706401786,7.2383383501821825,-0.35411764378039656,0.02273103495187543
AKAP14,0.13299745779247765,0.18412954710849522,-0.051132089316017565,0.28867867441246936
AKAP17A,4.286677938991691,4.494116875965739,-0.20743893697404836,0.36237030959214755
AKAP2,0.0,0.0,0.0,1.0
AKAP3,1.1010182957264467,0.7920316600462947,0.30898663568015206,0.13166695050539956
AKAP4,0.0,0.0,0.0,1.0
AKAP5,0.0,0.0,0.0,1.0
AKAP6,3.7962898243713044,3.692018567023675,0.10427125734762921,0.7468643473588212
AKAP7,3.089007234376801,2.753068950831738,0.33593828354506305,0.2621784071153533
AKAP8,5.179816442985517,5.293474568645836,-0.11365812566031863,0.045210696328043955
AKAP8L,5.2836473791028435,5.55920797507356,-0.2755605959707168,0.029848154114687088
AKAP9,6.223600766418102,6.135767093068328,0.08783367334977399,0.7280927825032902
AKIP1,4.713093212260153,5.089878741107922,-0.37678552884776906,0.05497149920587715
AKIRIN1,6.349606724700825,6.093802422098917,0.25580430260190834,0.035998326037797145
AKIRIN2,5.98185894055742,5.666056376444596,0.3158025641128246,0.03390067088870779
AKNA,4.0624132892704,4.039449182883125,0.022964106387274974,0.8749944064251785
AKNAD1,0.9569914695551692,0.7500410005282532,0.20695046902691605,0.12790335115435497
AKR1A1,5.6200695395983935,6.043989360936093,-0.4239198213376998,0.07757599380489769
AKR1B1,10.011321345754528,10.03056168558454,-0.019240339830012942,0.7589002635963595
AKR1B10,10.443515513725902,11.111615997381397,-0.6681004836554951,0.00035512402914406293
AKR1B15,6.081062220055836,6.588358156735176,-0.5072959366793404,0.1391046151936167
AKR1C1,8.962834061739692,9.851609194630072,-0.8887751328903803,0.005674984336293535
